1218,인터마인즈,https://www.intermindsai.com/,시각지능,2016.08.19,경기도,"성남시 분당구 대왕판교로644번길 21
3층",070-8830-7079,김종진,전략기획실,"▣ 스토어팝 인공지능 완전 무인매장
- 고객이 QR코드 또는 개인결제수단을 인증하고 입장하여 자유롭게 물건을 구매하고 나가기만 하면 행동인식, 추적 알고리즘과 상품인식 알고리즘을 통하여 특정 고객이
구매한 제품을 판단하고 자동으로 결제가 이루어지는 완전자율형 인공지능 무인매장 솔루션
▣ 워치 타워 솔루션
- 점포별 매대 이미지를 업로드 하면 제품 및 제조사별로 매대를 몇 퍼센트 차지하고 있는지 분석하여 영업, 마케팅, 물류 업무에 활용 가능."
1219,어반데이터랩,urbandatalab.co.kr,분석지능,2019.11.08,대전광역시,"대전광역시 유성구 가정로 218, 3층(가
정동, 에트리융합기술연구생산센터)",02-515-1152,안치성,IT사업팀,"▣ MediPlatform(메디플랫폼)
- 어반데이터랩의 ‘MeDIPlatform(메디플랫폼)’은 병원에서 사용할 수 있는 병리 이미지 뷰어(MeDIAuto)와 진단 보조 서비스(MeDICDSS)를 클라우드 환경에서 개발한 국내
디지털 병리 플랫폼으로 실제 의료 현장에 MeDIPlatform을 도입 시, 의사와 환자 뿐만 아니라 병원 간 의료서비스 질이 향상되어 사회적 의료비용 감소 효과와 병리 판독
업무의 정확성 및 효율성 증대 효과를 기대할 수 있습니다."
1220,바이오브레인,www.biobrain.kr,분석지능,2013.02.25,대전광역시,"대전시 서구 둔산대로 117번길 66, 2층
208호 (만년동,골드벤쳐타워)",010-24**-3073,김기성,딥테크,"▣ DT-VD, DT-TS, DT-TX, DT-BI
인공지능 솔루션 API 개발. 정상/비정상 동작 패턴 classification 모델 구축
- Pruning, 파라미터 최적화 예측 인공지능 모델 경량화"
1221,이너웨이브,www.innerwave.co.kr,언어·음성지능,2007.08.27,서울특별시,"서울특별시 금천구 벚꽃로 298, 1609
호(가산동, 대륭포스트타워6차)",02-2083-5540,이진우,혁신사업본부,"▣ AInn-Report
- 본 시스템은 최신 LLM 기술과 벡터 데이터베이스를 결합하여 신속하고 정확한 리포트 생성을 가능하게 합니다. 사용자 질의를 벡터화하여 관련 정보를 검색하고, 이를
기반으로 맞춤형 리포트를 작성합니다. 고차원 정보 검색과 텍스트 생성 능력을 통해 다양한 주제에 대한 정밀한 분석 리포트를 제공합니다."
1222,엠에이치엔씨티,www.mhncity.com,분석지능,2009.08.10,서울특별시,"서울특별시 서대문구 서소문로 27, 220
호(충정로3가, 충정리시온)",070-7864-2261,조판희,마케팅본부,"▣ noonAI
○ (딥러닝 기반 영상인식) 딥러닝 기반 객체검출/인식용 데이터 수집 및 학습 모델 개발
○ (빅데이터 및 데이터 시각화) 데이터 전처리, 분석, 이상 감지, 인프라 시스템 구축 및 컨설팅
○ (지능형 관제 시스템) 스마트 시큐리티(침입, 강제진입, 위협, 배회), 군중밀집, 이상행동 징후 탐지, 실종자/용의자 경로 추적 검출, 노인복지센터 낙상 등"
1223,플래티어,plateer.com,분석지능,2005.03.01,서울특별시,"서울특별시 송파구 법원로 9길 26, D동
6층 (문정동, 에이치비지니스파크)",02-554-4668,남덕현,EC솔루션연구소,"▣ AI 검색
온라인 고객의 대다수는 적합한 상품을 찾는 것을 우선시하는 고객의 사고방식은 맞춤형 쇼핑 경험을 제공하고 궁극적으로 전자상거래 매출을 달성하기 위해 구축시 다양
한상품검색에 특화된 유연한 엔진구성, 신뢰도 높은 검색서비스, 최적의 검색성능, 효과적인 정보 접근성등의 커머스환경에 특화된 검색기능을 제공합니다
▣ AI 챗봇
단순히 정보를 제공하거나 문의에 응답하는 챗봇은 더 이상 충분하지 않습니다. 고객 문의를 스스로 해결하며, 쇼핑경험을 개선하는 이커머스에 특화된 Actionable AI 챗
봇으로 더욱 탁월한 고객 경험을 제공합니다.  LLM 및 RAG 기반 챗봇은 기존의 챗봇과 달리 방대한 양의 데이터를 학습하여 자연스러운 대화와 정확한 정보를 제공으로
이커머스에 특화된 AI 챗봇은 상담업무를 효율화하고 차별화된 고객 경험을 제공합니다."
1224,브로드씨엔에스,www.broadcns.com,언어·음성지능,2013.03.07,서울특별시,"서울특별시 구로구 디지털로 243.
1208호, 1209호, 1210호(구로동, 지하
이시티)",1599-2745,차두선,전략사업본부,"▣ EXONA AI 음성인식
- AI Contact Center (콜봇, AI Assistant, 녹취파일 음성인식 등) 비롯한 다양한 분야에서 활용 가능
▣ EXONA AI 콜봇
- 금융, 의료, 이커머스 및 공공 등 다양한 분야에서 전화를 기반으로 하는 AI 고객 응대(상담/민원/계약) 업무에 활용"
1225,아이티컨버젼스,itconv.co.kr,시각지능,2014.11.04,서울특별시,"송파구 중대로 312,4층 401호(오금동,
D.S타워)",02-448-7679,이옥정,사업기획팀,"▣ 인공지능 기반 작물 생육자동계측 시스템
- 작물이 성장하는 생육정보(열매, 엽, 마디, 꽃, 생장점)에 대한 영상 이미지 데이터 수집 및 자동측정/분석 기술을 기반으로 하는 농작물 자동계측 시스템
▣ 인공지능 병해충 진단 시스템
- 인공지능 알고리즘을 이용해 로봇이 주행하면서 작물의 병해를 미리 살펴 병증이 확인되면 로 봇 위치와 식별된 병증을 데이터베이스에 저장하고 온실 내 나방류의 해충
은 별도의 해충 포 집기로 포획하여 예약된 시간에 촬영 및 서버에 영상 전송하여 나방 객체식별 및 개체증가 수 를 데이터 베이스에 저장하여 사용자가 방제 의사결정에
대한 정보를 제공
▣ 인공지능 기반 생산관리(MES)에 대한 제품 자동불량검출 시스템
- 인공지능 기반 생산관리(MES)에 대한 제품 자동불량검출 시스템 제조 및 ERP등을 사용하는 업체에서 공장 내에 사출기 등에서 제품을 생산할 때 인공지능 기 반 불량검
출 알고리즘을 통해, 자동으로 불량 제품 검출, 불량률(%) 등을 검출해 주는 시스템"
1226,엘케이랩,http://lk-lab.co.kr/,시각지능,2015.06.22,대전광역시,"대전광역시 유성구 엑스포로 459 202
호(전민동)",070-4286-4702,이치호,SI사업부,"▣ LKLAB – MES AI Vision 부품 감지 시스템
- 제조업에서 사용되는 다양한 부품을 정확하게 탐지하고 분류할 수 있는 AI 기반 컴퓨터 비전 시스템입니다. 제조 공정의 효율성을 증대시키고 결함이 있는 부품을 식별
하여 제품의 품질을 향상시키는데 기여합니다. 사용자는 C# 어플리케이션을 통해 실시간으로 부품 이미지를 분석하고, 이상이 감지된 부품에 대한 알림을 받을 수 있습니
다."
번호,기업명,홈페이지,전문분야,회사설립일,지역,주소,대표전화,대표자,담당부서,AI솔루션
1227,아이티맨,itman.co.kr,"분석지능, 시각지능",2003.08.01,전라남도,"전라남도 나주시 문화로 211, 6층",061-332-3135,정이철,사업개발실,"▣ ITMan AI for Defect Detection in Coating
- 기존의 각 개별 검사자가 눈으로 확인하여 검수하는 것에 비해 균일한 품질을 가진 검수 자동화 시스템. 도장 품질 검수에 학습된 모델을 활용하여 도장의 품질상태를 구
별하고 불량품의 경우 불량유형을 자동 식별함으로써 도장 품질을 정량적으로 자동 산출
▣ ITMan AI Object Detection and Depth Estimator and Robot Automation
- 스테레오 카메라를 이용한 다각도에 대한 사물의 이미지를 통해 CNN을 학습시키고, 각 각도에 대한 정보를 합쳐 추론을 하도록 설계되어 있음. 하나의 물체에 대하여 여
러 방향의 각도에 대한 물체의 렌더링된 이미지는 첫 번째 CNN을 각각 통과하고, 이에 대한 각각의 출력은 view-pooling layer를 통하여 합쳐짐"
1228,아이와즈,http://www.iwaz.co.kr/,"언어·음성지능, 행동지능 및
기타",2011.11.18,대전광역시,"대전광역시 유성구 문지로 272-16, 217
호(문지동, 대전인공지능센터)",042-936-9000,양중식,지능기술사업부,"▣ AI기반 IWAZ Crawler
* 학습데이터 활용이 가능하고 생성된 AI 모델을 통해 판별 또는 추천이 가능한 학습데이터 수집 및 제공 (학습데이터 제공 및 구축된 모델에서 활용)
* 수집 결과의 텍스트 및 이미지 기반 수집대상 식별, 분류, 추천
* 웹 서비스 변경 도메인 추적
* 다양한 유형(hwp, doc, pdf, xls 등)의 문서로부터 텍스트 추출이 가능한 문서 필터 제공
* 분산 수집 및 저장 지원
▣ AI기반 민감정보 식별 시스템
* 인명, 나이, 키, 몸무게, 차량번호, 계좌번호, 핸드폰 번호, 이메일, 주민번호 등 민감정보 식별
* 오탈자, 문법 오류 등의 텍스트 데이터 내 인명 식별 기능 제공
* hwp, word, ppt 등의 문서파일에서 텍스트 정보를 추출하는 문서필터 기능 제공
* AI기반 민감정보 검색을 위한 학습 Corpus 구축 도구 제공
▣ AI기반 지능형 케어 시스템
* 활용처: 운동 및 재활 자세 교정, 낙상 및 부동 등의 안전 사고 케어 등
* 인체 관절 좌표 추출 딥러닝 모델 적용 및 인체 관절 좌표 인지 기반 Human Pose Estimation AI기술 활용
* Human Pose Estimation 기술 기반 지능형 생활/헬스/안전 케어 서비스
* Edge 컴퓨팅기술을 적용한 단일 기기 AI 서비스 지원
* 인체 관절 좌표의 수치화 및 데이터 비저장으로 개인정보 침해 방지(사생활 보호)
* PIR(Passive Infrared Sensor) 센서를 활용한 인체 인식 및 시스템 활성화(시스템 운용 최적화)
▣ AI기반 BigData Platform
* 자연어 처리, AI이슈, 분류탐지, 감성분석 시스템 : 통계/소셜/예측/감성/텍스트 분류/연관분석 및 기계학습 기능 제공, 맞춤 수집 결과를 정형화된 형태로 시각화 서비스
제공
* 검색엔진(IWAZ Search Engine) : 대용량 및 다양한 문서 색인/검색 지원, SQL 기반 검색 질의 기능, 인기/추천/연관검색어/자동완성 기능, 실시간 및 배치 색인/수정/삭제
기능"
1229,인텔리빅스,www.intellivix.ai,"시각지능, 분석지능",2000.06.13,서울특별시,"서울특별시 서초구 효령로34길 4, 6층
601호",02-581-3883,장정훈 최은수,기업사업그룹,"▣ VIX-220B (AI 지능형 영상분석 방범)
- 영상 내 이동하는 객체(사람, 차량)를 자동으로 감지하고 추적한 후 정해진 이벤트 감지를 수행 할 수 있는 지능형 영상감시 솔루션입니다. 분석 성능을 향상할 수 있는
딥러닝 기반 객체 검출 / 감지 / 추적을 동시에 제공하며 인식된 보행자 속성 / 차량 종류를 실시간으로 분석하여 제공합니다.
▣ VIX-220S (AI 지능형 영상분석 산업안전)
- 산업 현장에 설치된 CCTV 카메라 또는 드론에서 획득한 영상데이터를 기반으로 현장에 특화된 지능형 영상분석 이벤트를 적용하여 안전 관리를 위한 다양한 영상분석
데이터를 실시간으로 제공합니다. CCTV 설비 및 운영이 어려운 환경 내 위험 상황 발생 시 즉시 알릴 수 있는 이동형 CCTV를 통해 건설현장 내 안전의 사각지대를 해소합
니다.
▣ VIX-220R (AI 지능형 교통분석 솔루션)
- 도로나 터널에 설치된 CCTV를 활용하여 영상데이터를 해당 환경에 최적화된 강력한 성능의 DNN 기반 차량 및 보행자 검출 및 분류를 수행합니다. 정지·역주행 차량, 보
행자의 돌발 상황을 실시간으로 분석 후 즉시 알람을 제공해 대형 사고를 예방합니다."
1230,엔플럭스,nflux.co.kr,"시각지능, 분석지능",2018.03.27,경기도,"경기도 성남시 분당구 황새울로258번
길 37, 4층 (수내동, 흥국생명빌딩)",031-713-6381,이민,AI융합기술센터,"▣ AIFLUX 작업환경 공기질 위험도 예측 Solution
ㅇ 실시간 공기질 모니터링을 통해 (밀폐공간 등) 작업자를 유해 물질로부터 보호하고, 잠재적인 건강 위험으로부터 안전 확보
  - 규제 준수 및 법적 요구사항 충족: 엄격한 환경 및 작업장 안전 규제를 준수하며, 법적 책임과 요구사항을 이행
  - 재난 예방 및 신속한 대응: 유해 가스 누출이나 화재 등의 재난 상황을 조기에 감지하여, 신속하게 대응하고 재산 손실 및 인명 피해 최소화
  - 작업 효율성 및 생산성 향상: 최적의 작업 환경을 제공함으로써 작업자의 만족도와 생산성 증가
  - 장기적인 건강 관리 및 보호: 유해 물질 노출에 대한 장기적 모니터링을 통해 직업병 예방 및 관리
▣ AIFLUX 3D Vision Solution
ㅇ 카메라와 LiDAR를 병합하여 차량 및 인원을 검출하고 인구 밀집도를 측정하여 안전 관리를 강화하며, 객체의 크기 및 거리를 측정해 차량 출입 제한 및 보안구역 침입
을 탐지
1. 영역 내 차량 및 신체 검출
  - 카메라와 LiDAR를 복합적으로 이용하여 센서 하나만을 이용하는 것보다 더욱 정확하게 계측
  - 설정 지역 내 시간별 인구수를 계측하여 인구 밀집도를 측정
  - 복수의 카메라를 이용하여 다양한 지정 구역을 설정함으로써 구역별 밀집도를 측정하고 그에 따른 위험도를 세분화하여 설정된 임계치를 넘기는 조건이 발생할 경우
담당자에게 알림을 제공
  - 설정 지역을 통과하는 인원을 단위 시간별로 기록하여 이벤트나 행사의 인구 유입량을 측정
2. LiDAR를 이용한 객체 크기 및 거리 측정
  - LiDAR 장비를 이용하여 수집된 Point Cloud 데이터를 이용하여 객체 탐지를 수행하고 객체의 크기 및 거리를 측정
  - 차량의 전고 및 전폭이 제한되는 장소에서 차량의 출입을 제한하거나 사전 경고
  - 보안구역 내 침입 탐지수행
▣ AIFLUX 2D Vision Safety Monitoring Solution
ㅇ 2D 카메라를 이용하여 다양한 환경에서 실시간으로 데이터를 수집하고 AI 기반 분석을 통해 유용한 인사이트를 제공하는 통합 솔루션
1. 작업자 안전 모니터링
  - 위험지역 진입 시 경고 : 작업장 위험지역을 식별하고, 작업자가 진입할 때 실시간 경고
  - 개인 보호장비 착용 여부 확인 : 작업자가 안전 헬멧, 안전조끼, 보호안경 등 필요한 개인 보호장비를 착용했는지 식별
  - 작업자 쓰러짐 감지 : 작업자의 비정상적인 움직임이나 쓰러짐 감지
2. 피플카운팅
  - 특정 구역 사람 수를 정확하게 계산하고, 시간대별, 위치별 인원 분포를 분석
3. 침입 감시
  - 사전에 지정된 영역에 대한 비정상적인 접근을 감지하고, 실시간 알림을 통해 즉각적인 대응
4. 이상행동 감시
  - 위험 상황이 발생하거나 발생 징후가 나타났을 경우 알림을 통해 대응
▣ AIFLUX 데이터 플랫폼
ㅇ IoT기반 “데이터 연결-수집-처리-저장-분석-시각화”까지 통합된 최적화 플랫폼
  - 정형, 비정형 데이터 유형에 대한 분산 저장 관리 환경 구성
  - 메시지 분산 처리 기능을 통한 무 중단 연계 처리로 데이터 신뢰성 확보
  - 이벤트 기반 표준업무절차 설정 및 관리를 통해 운영 목적에 맞는 업무 처리
  - 전자지도 레이어 구성과 공간정보를 활용한 위치기반 서비스 구성
  - 사용자 활용 목적에 맞는 자유로운 대시보드 구성과 반응형 UI를 통한 효과적인 정보 표출
▣ AIFLUX MLOps
ㅇ 사용자가 데이터 이력 관리를 하며, AI 모델 학습 및 검증을 진행하고 모델 재학습뿐만 아니라 증강과 추론을 통해 점진적으로 모델 성능 개선을 쉽고 빠르게 진행하도
록 구축된 MLOps 종합 솔루션
▣ 인공지능 융합 지뢰탐지 모듈 v1.0
ㅇ 지뢰 GPR 또는 MD 데이터를 이용한 AI 모델 학습, 학습된 모델 성능 도출 및 비교, 이력 관리, 재학습 등 지뢰 데이터 특성 탐색부터 모델 학습/검증/관리를 수행하는
MLOps 솔루션"
번호,기업명,홈페이지,전문분야,회사설립일,지역,주소,대표전화,대표자,담당부서,AI솔루션
1231,베가스,www.begas.co.kr,분석지능,2009.08.01,서울특별시,"중구 세종대로 39, 6층",02-552-1586,김도현,영업팀,"▣ RAS 솔루션
- AI솔루션 RAS는 데이터분석 프로젝트 및 데이터분석 교육 도구로써, 데이터분석모델 개발 및 운영에 활용이 가능하며 데이터분석 교육의 이론 및 실습프로젝트 수행이
가능한 솔루션입니다.
솔루션 내에 탑재된 AI 모델 레시피(이미지분석, 이상감지, 장비수명예측, 품질 예측, 수요예측 등)를 통하여 고객 맞춤형 모델을 개발합니다. 개발된 모델은 해당 솔루션을
통하여 시스템 적용 및 운영 관리가 가능합니다."
1232,디트리플,d-triple.com,시각지능,2015.01.10,경상북도,"경상북도 구미시 산호대로 253, 708호
(구미첨단의료기술타워)",070-4047-8800,신현식,경영기획실,"▣ Vulture-Eye(보드제조 불량탐지 및 경보 솔루션)
- 전자산업 분야의 조립 보드의 납땜 불량을 자동으로 검출할 수 있으며, 작업자의 실수를 줄임과 동시에 불량 검사의 일관성을 활보할 수 있어 품질 및 생산성 향상의 효
과 기대"
1233,베스텔라랩,http://www.vestellalab.com/,"시각지능, 분석지능",2018.08.16,경기도,"경기도 성남시 분당구
판교로 289번길 20, 2동 5층",02-6949-6858,정상수,개발본부,"▣ AI 영상분석
- CCTV 기반 이동 객체 추적 및 주차 행동분석
▣ AIoT
- AI 주차면 추천 및 경로 안내, 위치 측위
▣ 모빌리티
- 보급형 자율주행용 벡터 맵 솔루션, V2X 파킹 솔루션
▣ 다차량 관제정보(이동,정차) 분석 및 예측
- 라스트 마일 배송 과정 최적화 솔루션"
1234,알에스엔,https://www.realsn.com/,분석지능,2004.05.31,경기도,"고양시 일산서구 킨텍스로 240, GIFC타
워 24층",070-7776-2912,배성환,마케팅팀,"▣ RIS-K Enterprise – 딥러닝 기반 자연어처리 솔루션
- 고객이 특정 제품 및 브랜드의 트렌드를 분석하고 이슈를 도출할 수 있도록 각종 AI기반
   NLP기능을 제공합니다.
- 가비지/스팸 : 소셜 빅데이터에서 유효한 데이터만 필터링하여 최종 성능을 향상시킵니다.
- 감성 분류 : 텍스트의 감성을 판별하여 소비자의 긍/부정을 판별합니다.
- 주제 분류 : 텍스트의 주제를 판별하여 필요한 주제의 결과만 볼 수 있게 서포트 힙니다.
- 키워드 추출 : 텍스트의 키워드를 추출합니다. 비지도학습 방법과 생성형 언어모델을 활용하는 방법 2가지를 지원합니다.
- 문서 요약 : 생성형 언어모델을 이용한 GPT요약과 LLM을 활용한 생성형 요약, 추출형 요약을 지원합니다.
▣ Lucy Topic – 생성형 AI 기반 실시간 이슈 추출 솔루션
- 문법, 관용구, 뉘앙스 등 대규모의 학습 모델인 Lucy LLM을 통해 클러스터링 기법으로 분류하고 토픽을 추출한 내용을 요약하여 데이터 시각화 대시보드를 제공합니다.
- VectorDB 기반 Document Retrieval
- Prompt 관리 기능
- 다양한 언어모델 연결 가능
- 질의어에 적합한 실시간 컨텐츠 추출 및 이에 기반한 답변 생성
- Hallucination제거 및 답변의 시의성 제공
- 페르소나(Persona), 목적(Objective), 대상(Audience), 경계(Boundary) 지정 prompt Engineering 기법 적용
- Chatting History관리 및 멀티턴 기능 적용"
1235,제이스마트솔루션,jss21.com,시각지능,2022.07.01,서울특별시,"서울특별시 금천구 가산디지털1로 75-
15",02-6265-6016,정응현,AI-BLUE,"▣ ATOZ VisionGuard
- AtoZ VisionGuard는 비전 전용 하드웨어와의 원활한 연동을 통해 제조공정에서 불량제품을 실시간으로 탐지하고 분류하기위해 설계된 고성능 컴퓨터 비전 AI 솔루션임."
1236,아이넥스코퍼레이션,http://ainex.io/,시각지능,2019.11.08,서울특별시,"강남구 테헤란로 518, 13-138호(대치
동)",070-5222-5623,이항재 박수민,전략기획본부,"▣ ENAD
- 인공지능 기반 실시간 위/대장내시경 영상 분석·병변 검출·진단 보조 소프트웨어 의료기기"
1237,이튜,www.eplatform.co.kr,"언어·음성지능, 분석지능",2008.11.01,대구광역시,수성구 알파시티 1로 31길 12(대흥동),053-623-1468,김광수,R&D,"▣ LLM기반 한국어 학습용 인공지능 대화 시스템
- 본 솔루션은 KoAlpaca-Polyglot 12.8b을 Foundation 모델로 사용하고 해당 모델에 Fine Tuning을 수행하여 생성된 외국인 대상 한국어 학습용 인공지능 대화 시스템입
니다. 본 솔루션을 사용하여 제공되는 채팅서비스는 외국인들의 한국어 학습 효율성을 증진시킬수 있습니다.
▣ 딥러닝 기반 태양광 패널 이상 여부 감지 솔루션
- 본 솔루션은 태양광 패널을 촬영한 열화상 영상데이터를 이용하여 딥러닝 모델에 학습을 수행하고, 학습된 딥러닝 모델을 이용하여 태양광 패널에 포함된 각 셀의 온도
이상 유무를 판단하는 인공지능 기반 솔루션입니다.
▣ Zeroth 기반 사용자 맞춤형 AI 음성 인식 솔루션
- 본 솔루션은 Zeroth를 기반으로 음성 데이터를 이용하여 사용자 맞춤형 음성 인식 서비스를 제공하는 딥러닝 기반 솔루션입니다."
1238,모핑아이,morphingi.com,"행동지능 및 기타, 분석지",2021.01.05,서울특별시,서울특별시 영등포구 영등포로 150,02-711-5809,김기영,AI융합연구소,"▣ 모핑메타 - AI & 메타버스 기반 고객 상담 솔루션
■ 컴퓨터 비전 솔루션을 통한 상담자 맞춤형 시뮬레이션 제공
- 컴퓨터 비전과 AI 알고리즘을 활용한 얼굴 이미지 분석 및 예상 변화 시뮬레이션
- 상담 대화 및 얼굴 이미지, 수술 사례 데이터 수집, 연계된 답변 지원
- U-Net, GAN, Transformer 아키텍처 활용 설계
■ AI 기반 피부 진단 및 맞춤형 치료 계획 제안
- 메타버스 VR 기반 치료 사전 체험 지원
- 토탈 피부케어 플랫폼 (상담, 치료, 사후관리)
- TensorFlow, Keras, Pytorch 프레임워크 적용
■ AI 활용 맞춤형 건강 및 치료 정보 제공
- 고객 건강 데이터 및 선호도 분석 초개인화 매니지먼트 솔루션
- 성형, 피부, 뷰티, 영양 및 다이어트, 운동 및 재활 상담 솔루션 지원
▣ 모핑봇 - AI 로봇 활용 상수도관 내외부 데이터 AI 예측분석 솔루션
■ 상수도관내 이상징후 분류 활용
- ViT(Vision Transformer) 모델 활용 이미지 데이터 분석
- 스펙트로그램 모델 이미지 활용 음향 데이터 분석(STFT 이미지 변환)
- 멀티모달 데이터 구축하여 이상징후 분석
■ TensorFlow, Keras, Pytorch 프레임워크 적용
- TensorFlow : 복잡한 이미지 처리 및 분석, 대규모 데이터셋 처리 최적화
- Keras : 사용자 친화 UI 제공, 손쉬운 응용프로그램 개발 적합
- Pytorch : 동적 계산 그래프 지원, 빠른 개발 속도
■ 데이터 분석 도구 활용
- Make Sense AI(opensource) : 컴퓨터 비전 작업 적용
- Morphing Audio Labeling S/W(자체제작) : 음향데이터 분석
- Morphing Integrated Data Viewer(자체제작) : 라벨링 검사"
"번호
1238","기업명
모핑아이","홈페이지
morphingi.com","행동지능 및 기타, 분석지","회사설립일
2021.01.05","지역
서울특별시",서울특별시 영등포구 영등포로 150,"대표전화
02-711-5809","대표자
김기영","담당부서
AI융합연구소","- Make Sense AI(opensource) : 컴퓨터 비전 작업 적용
AI솔루션
- Morphing Audio Labeling S/W(자체제작) : 음향데이터 분석
- Morphing Integrated Data Viewer(자체제작) : 라벨링 검사"
,,,"능, 언어·음성지능",,,A-1515,,,,"■ 활용 분야 : 멀티모달 데이터 구축 및 분류 모델 구축
과기정통부 NIA 인공지능 학습용 데이터 구축 사업 활용
▣ 모핑에듀 - 수학/영어/자동차 디지털 학습, 디지털 교과 커리큘럼 제작 및 판매, 저작권 관리 유통, 초개인화 학습환경 제공 솔루션
■ Custom Data 수집
- 학습 콘텐츠 데이터, 교육 해설 데이터, 풀이 및 피드백 데이터
- 인터랙티브 학습 모듈 데이터, 성과 추적 및 평가 데이터 수집 및 분석
■ TensorFlow, Keras, Pytorch 프레임워크 적용
- 의미적 분할 모델(Semantic Segmentaion) 활용
- RAG base LLM Architecture 활용
- 프로세스 최적화 및 꾸며낸 내용 소거
■ 활용 의의
- 수학, 영어, 자동차 정비 학습 지원 다목적 교육 플랫폼 구축
- 학습 과정에서 AI 모델 성능 최적화 및 지속적인 데이터 분석
- LLM 플랫폼 통해 개인별 맞춤 학습 경험 제공, 이용자 학습 효과 극대화
■ 활용 분야
- 생성형 AI 기반 초개인화 학습
- AI 튜터와 함께하는 맞춤형 영어&수학 학습
- 개인화된 학습 경로 생성을 위한 AI 학습 관리
- 메타버스 활용 인터랙티브 자동차 학습 커리큘럼
- AI 활용 맞춤형 학습 콘텐츠 큐레이션
- 개인별 학습 진도 및 성과 모니터링(자동 스케쥴링 및 커리큘럼)
■ 활용 기반
- 웹, 구글통합환경, 하이브리드 앱 및 스마트폰, VR 헤드셋 연동"
1239,씽크풀,www.thinkpool.com,분석지능,1994.01.11,서울특별시,"영등포구 국제금융로 70, 15층",02-2174-6402,김동진,AI빅데이터기획실,"▣ 민원분석 AI
- 특정 서비스 또는 주제(기수행 예: *시 시청 민원 AI분석지원서비스 또는 국방 정첩보 분석 목적의 비정형 멀티모달 데이터 수집 및 분석 등)에 맞추어 자연어분석처리 및
LLM 생성관련 솔루션 활용 중/가능
- 텍스트 데이터 요약, 주제 및 핵심키워드 추출, 감성분석, 비정형데이터 트렌드 분석, AI분석기반 파생지표 창출(예: 국방 안보심리지수 등)
- 콜센터에서 상담한 민원관련 음성파일을 STT를 사용하여 텍스트로 변환후 해당건에 대한 요약, 주체, 담당자 배정분류, 자동보고서 작성  등의 실질적인 RPA 자동화 지
원서비스 기능을 제공함
▣ 국방 정·첩보분석 AI
- 특정 서비스 또는 주제(기수행 예: *시 시청 민원 AI분석지원서비스 또는 국방 정첩보 분석 목적의 비정형 멀티모달 데이터 수집 및 분석 등)에 맞추어 자연어분석처리 및
LLM 생성관련 솔루션 활용 중/가능
- 텍스트 데이터 요약, 주제 및 핵심키워드 추출, 감성분석, 비정형데이터 트렌드 분석, AI분석기반 파생지표 창출(예: 국방 안보심리지수 등)
- 콜센터에서 상담한 민원관련 음성파일을 STT를 사용하여 텍스트로 변환후 해당건에 대한 요약, 주체, 담당자 배정분류, 자동보고서 작성  등의 실질적인 RPA 자동화 지
원서비스 기능을 제공함"
1240,제스텍,https://zestech.co.kr,분석지능,2013.06.08,인천광역시,"인천광역시 서구 파랑로 495, 1동
622~628호(에이스하이테크시티 청라)",032-505-8055,박필석,기술연구소,"▣ 스마트 생산 관리 시스템
1. 제품 분류: 제품을 실시간으로 분류하여 생산라인의 효율성 향상에 기여함.
2. 데이터 기반 의사 결정: 수집된 데이터를 기반으로 한 분석을 통해 생산 과정 최적화에 기여함.
3. 유연성: 하나의 기기가 아닌 전체 공장의 동일 생산 공정에 적용 가능한 기술로 유연성 및 확장성이 있음."
1241,에이아이메딕,www.aimedic.kr,시각지능,2014.07.25,서울특별시,"서울특별시 강남구 봉은사로 437, 2층
(삼성동)",02-568-2667,심은보,회계관리부,"▣ AutoSeg: Coronary sementation
- Coronary segmentation은 CT이미지 데이터를 통해 3차원 관상동맥 형상을 추출하는 기능이며, 주력 기능으로써 추출된 관상동맥의 3차원 형상을 이용하여, 전산유체역
학(computational fluid dynamics)을 기반으로 컴퓨터 시뮬레이션을 수행하고 혈관 내의 FFR 분포를 예측하는 CT-FFR 기능이 있고, 세부 기능으로는 관상동맥의 협착정도,
칼슘 위치, Calcium Scoring, 혈관 단면 정보를 제공함.
▣ AutoSeg: Heart segmentation, Aorta segmentation
- Aorta segmentation은 CT이미지를 통해 대동맥을 3차원으로 추출하는 기능으로써, 완성된 3차원 형상을 사용자가 쉽게 Analysis of Aorta Valve에 적용 할 수 있음.
Heart segmentation은 심장 전체를 자동화로 모델링하는 기능으로써, 사용자가 원하는 심장 부위를 선택할 수 있고, 우심방, 우심실, 좌심방, 좌심실로 구분됨. 또한 심장
각 부위는 Wall과 Chamber로 모델링 할 수 있음."
1242,엠테스,https://www.mtess.kr/,시각지능,2015.05.12,경상남도,"경상남도 함안군 칠원읍 용산4길 165-
5",055-586-0026,김병화,R&D센터,"▣ Smart HSE 2.0
● 안면인식 시각 지능을 활용한 비인가 출입 인원 판단 시스템
● PPE 착용여부, 출입 인원 숫자 카운팅, 이상탐지 등으로 확장 가능함
● 아날로그 계측기기 검침 바늘 인식 인공지능을 활용한 원격 검침 시스템
● 교체가 힘든 아날로그 계측기에서 표시되는 숫자, 바늘 등을 읽어서 데이터 수집이 가능함"
